,Type,Year built,Heating,Cooling,Parking,Total Price,Address,New construction,Bedrooms,Bathrooms,Full bathrooms,neighborhood_stats,URL,Lot,Square Feet,HOA,Half bathrooms,Status
619,Multi Family,1892.0,Forced air,None,2 spaces,539000.0,"4332 S Langley Ave, Chicago, IL 60653", No,9,3.0,3.0,"Home values in Bronzeville have risen 0.6% () over the past 12 months.Zillow predicts the home values in Bronzeville will rise 2.7% () in the next year.This home is valued 103.3% higher () than the median home in Bronzeville.The median Zestimate for this neighborhood is $265,069.",https://www.zillow.com/homedetails/4332-S-Langley-Ave-Chicago-IL-60653/2090011831_zpid/,,,,0,For Sale
620,Single Family,1920.0,Forced air,Central,6 spaces,379000.0,"4815 W Addison St, Chicago, IL 60641", No,4,3.0,2.0,"Home values in Portage Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Portage Park will fall 2% () in the next year.This home is valued 30.7% higher () than the median home in Portage Park.The median Zestimate for this neighborhood is $289,874.",https://www.zillow.com/homedetails/4815-W-Addison-St-Chicago-IL-60641/3664395_zpid/,4687.0,1097.0,,1,For Sale
621,Multi Family,1888.0,Forced air,None,2 spaces,299900.0,"1262 S Fairfield Ave, Chicago, IL 60608", No,11,3.0,3.0,"Home values in 60608 have risen 0.6% () over the past 12 months.Zillow predicts the home values in Douglas Park will fall 2.1% () in the next year.This home is valued 6.7% higher () than the median home in Douglas Park.The median Zestimate for this neighborhood is $281,000.",https://www.zillow.com/homedetails/1262-S-Fairfield-Ave-Chicago-IL-60608/2140002498_zpid/,,1650.0,,0,For Sale
622,Condo,1926.0,Baseboard,Central,1 space,425000.0,"680 N Lake Shore Dr APT 911, Chicago, IL 60611", No,2,2.0,1.0,"Home values in Streeterville have risen 0.6% () over the past 12 months.Zillow predicts the home values in Streeterville will decrease 1.2% () in the next year.This home is valued 8.4% lower () than the median home in Streeterville.The median Zestimate for this neighborhood is $463,930.",https://www.zillow.com/homedetails/680-N-Lake-Shore-Dr-APT-911-Chicago-IL-60611/3866289_zpid/,,1510.0,955.0,1,For Sale
623,Condo,2004.0,Forced air,Central,1 space,269999.0,"1912 W Touhy Ave APT 2E, Chicago, IL 60626", No,2,2.0,,"Home values in Rogers Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Rogers Park will increase 1.4% () in the next year.This home is valued 19.4% higher () than the median home in Rogers Park.The median Zestimate for this neighborhood is $226,102.",https://www.zillow.com/homedetails/1912-W-Touhy-Ave-APT-2E-Chicago-IL-60626/70456273_zpid/,,1300.0,190.0,0,For Sale
624,Single Family,2020.0,Forced air,Central,1 space,1660000.0,"Buildable plan: Plan C, Parkline Chicago, Chicago, IL 60601", Yes,3,4.0,3.0,"Home values in The Loop have risen 0.6% () over the past 12 months.Zillow predicts the home values in The Loop will decrease 3.3% () in the next year.This home is valued 349.7% higher () than the median home in The Loop.The median Zestimate for this neighborhood is $369,141.",https://www.zillow.com/community/parkline-chicago/2078738228_zpid/,,,,1,For Sale
625,Condo,1963.0,"Electric, Gas",None,Attached Garage,289900.0,"1355 N Sandburg Ter APT 1608D, Chicago, IL 60610", No,1,1.0,1.0,"Home values in Old Town have risen 0.6% () over the past 12 months.Zillow predicts the home values in Old Town will decrease 0.2% () in the next year.This home is valued 27.2% lower () than the median home in Old Town.The median Zestimate for this neighborhood is $398,382.",https://www.zillow.com/homedetails/1355-N-Sandburg-Ter-APT-1608D-Chicago-IL-60610/2077673274_zpid/,,,784.0,0,For Sale
626,Multiple Occupancy,2020.0,"Forced air, Gas",None,3 spaces,550000.0,"5722 W Race Ave, Chicago, IL 60644", Yes,8,6.0,6.0,"Home values in South Austin have risen 0.6% () over the past 12 months.Zillow predicts the home values in South Austin will rise 3.4% () in the next year.This home is valued 224.5% higher () than the median home in South Austin.The median Zestimate for this neighborhood is $169,507.",https://www.zillow.com/homedetails/5722-W-Race-Ave-Chicago-IL-60644/101500999_zpid/,,,,0,For Sale
627,Single Family,1923.0,Forced air,Central,2 spaces,339900.0,"5712 W Grover St, Chicago, IL 60630", No,6,3.0,2.0,"Home values in Jefferson Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Jefferson Park will decrease 2.4% () in the next year.This home is valued 12.1% higher () than the median home in Jefferson Park.The median Zestimate for this neighborhood is $303,165.",https://www.zillow.com/homedetails/5712-W-Grover-St-Chicago-IL-60630/3635590_zpid/,3123.0,979.0,,1,For Sale
628,Condo,1899.0,"Other, Gas",Central,,349999.0,"3530 N Reta Ave #G, Chicago, IL 60657", No,2,2.0,2.0,"Home values in Lake View have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lake View will fall 0.3% () in the next year.This home is valued 35.3% lower () than the median home in Lake View.The median Zestimate for this neighborhood is $540,603.",https://www.zillow.com/homedetails/3530-N-Reta-Ave-G-Chicago-IL-60657/80843937_zpid/,,947.0,156.0,0,For Sale
629,Condo,,Forced air,Central,1 space,185000.0,"5124 S Indiana Ave APT 3S, Chicago, IL 60615", No,3,2.0,1.0,"Home values in Washington Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Washington Park will rise 8.2% () in the next year.This home is valued 42.5% higher () than the median home in Washington Park.The median Zestimate for this neighborhood is $129,846.",https://www.zillow.com/homedetails/5124-S-Indiana-Ave-APT-3S-Chicago-IL-60615/2078966245_zpid/,,1200.0,167.0,1,For Sale
630,Single Family,1956.0,Forced air,Central,2 spaces,250000.0,"7925 S Albany Ave, Chicago, IL 60652", No,3,2.0,2.0,"Home values in Wrightwood have risen 0.6% () over the past 12 months.Zillow predicts the home values in Wrightwood will rise 4.8% () in the next year.This home is valued 31.2% higher () than the median home in Wrightwood.The median Zestimate for this neighborhood is $190,501.",https://www.zillow.com/homedetails/7925-S-Albany-Ave-Chicago-IL-60652/3977056_zpid/,3781.0,1023.0,,0,For Sale
631,Condo,2003.0,Forced air,Central,1 space,229900.0,"(Undisclosed Address), Chicago, IL 60707", No,2,2.0,2.0,"Home values in Montclare have risen 0.6% () over the past 12 months.Zillow predicts the home values in Montclare will decrease 2.1% () in the next year.This home is valued 10.5% lower () than the median home in Montclare.The median Zestimate for this neighborhood is $256,941.",https://www.zillow.com/homedetails/Chicago-IL-60707/2077673972_zpid/,,,175.0,0,For Sale
632,Single Family,1928.0,,None,2 spaces,449000.0,"7323 W Lunt Ave, Chicago, IL 60631", No,3,2.0,1.0,"Home values in Edison Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Edison Park will fall 2.4% () in the next year.This home is valued 26% higher () than the median home in Edison Park.The median Zestimate for this neighborhood is $356,353.",https://www.zillow.com/homedetails/7323-W-Lunt-Ave-Chicago-IL-60631/3511227_zpid/,4720.0,1920.0,,1,For Sale
634,Condo,1983.0,Forced air,Other,1 space,280000.0,"801 S Plymouth Ct APT 1110, Chicago, IL 60605", No,2,2.0,2.0,"Home values in 60605 have risen 0.6% () over the past 12 months.Zillow predicts the home values in Dearborn Park will increase 1.6% () in the next year.This home is valued 27.4% lower () than the median home in Dearborn Park.The median Zestimate for this neighborhood is $385,652.",https://www.zillow.com/homedetails/801-S-Plymouth-Ct-APT-1110-Chicago-IL-60605/3872916_zpid/,,1110.0,685.0,0,For Sale
635,Condo,1973.0,"Forced air, Electric",Central,1 space,325000.0,"655 W Irving Park Rd APT 2510, Chicago, IL 60613", No,2,2.0,2.0,"Home values in Lake View have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lake View will decrease 0.3% () in the next year.This home is valued 39.9% lower () than the median home in Lake View.The median Zestimate for this neighborhood is $540,603.",https://www.zillow.com/homedetails/655-W-Irving-Park-Rd-APT-2510-Chicago-IL-60613/65560223_zpid/,,1200.0,1124.0,0,For Sale
636,Condo,2006.0,Forced air,Central,1 space,465000.0,"2951 N Halsted St APT 2, Chicago, IL 60657", No,2,2.0,2.0,"Home values in Lake View East have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lake View East will decrease 0.6% () in the next year.This home is valued 47.4% higher () than the median home in Lake View East.The median Zestimate for this neighborhood is $315,541.",https://www.zillow.com/homedetails/2951-N-Halsted-St-APT-2-Chicago-IL-60657/87714466_zpid/,,,116.0,0,For Sale
637,Condo,1932.0,,None,1 space,750000.0,"2920 N Commonwealth Ave APT 3B, Chicago, IL 60657", No,4,3.0,3.0,"Home values in Lake View East have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lake View East will fall 0.6% () in the next year.This home is valued 137.7% higher () than the median home in Lake View East.The median Zestimate for this neighborhood is $315,541.",https://www.zillow.com/homedetails/2920-N-Commonwealth-Ave-APT-3B-Chicago-IL-60657/3722648_zpid/,,2500.0,1312.0,0,For Sale
638,Single Family,1928.0,"Forced air, Gas",Central,2 spaces,453000.0,"3318 N Kilbourn Ave, Chicago, IL 60641", No,8,3.0,3.0,"Home values in Irving Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Irving Park will decrease 1.1% () in the next year.This home is valued 12.8% higher () than the median home in Irving Park.The median Zestimate for this neighborhood is $401,421.",https://www.zillow.com/homedetails/3318-N-Kilbourn-Ave-Chicago-IL-60641/3665973_zpid/,4704.0,1728.0,,0,For Sale
639,Multiple Occupancy,1925.0,"Forced air, Gas",None,2 spaces,429000.0,"5053 W Deming Pl, Chicago, IL 60639", No,6,3.0,3.0,"Home values in Cragin have risen 0.6% () over the past 12 months.Zillow predicts the home values in Cragin will decrease 1.8% () in the next year.This home is valued 64.5% higher () than the median home in Cragin.The median Zestimate for this neighborhood is $260,825.",https://www.zillow.com/homedetails/5053-W-Deming-Pl-Chicago-IL-60639/2133795989_zpid/,,1100.0,,0,For Sale
640,Multi Family,1915.0,Forced air,None,2 spaces,599900.0,"3711 N Central Park Ave, Chicago, IL 60618", No,5,3.0,3.0,"Home values in Irving Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Irving Park will fall 1.1% () in the next year.This home is valued 49.4% higher () than the median home in Irving Park.The median Zestimate for this neighborhood is $401,421.",https://www.zillow.com/homedetails/3711-N-Central-Park-Ave-Chicago-IL-60618/2117599353_zpid/,,,,0,For Sale
641,Condo,2003.0,Forced air,Central,1 space,538900.0,"1617 W Barry Ave APT 1W, Chicago, IL 60657", No,3,3.0,2.0,"Home values in Lake View have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lake View will fall 0.3% () in the next year.This home is valued 0.3% lower () than the median home in Lake View.The median Zestimate for this neighborhood is $540,603.",https://www.zillow.com/homedetails/1617-W-Barry-Ave-APT-1W-Chicago-IL-60657/65561830_zpid/,,,245.0,1,For Sale
642,Multi Family,1927.0,,None,2 spaces,275000.0,"5738 S Archer Ave S, Chicago, IL 60638", No,6,4.0,3.0,"Home values in Garfield Ridge have risen 0.6% () over the past 12 months.Zillow predicts the home values in Garfield Ridge will rise 4.1% () in the next year.This home is valued 14% higher () than the median home in Garfield Ridge.The median Zestimate for this neighborhood is $241,329.",https://www.zillow.com/homedetails/5738-S-Archer-Ave-S-Chicago-IL-60638/2077674705_zpid/,,,,1,For Sale
643,Single Family,1921.0,"Other, Gas",Central,2 spaces,399000.0,"9738 S Damen Ave, Chicago, IL 60643", No,3,2.0,2.0,"Home values in Beverly have risen 0.6% () over the past 12 months.Zillow predicts the home values in Beverly will rise 0.8% () in the next year.This home is valued 15.2% higher () than the median home in Beverly.The median Zestimate for this neighborhood is $346,385.",https://www.zillow.com/homedetails/9738-S-Damen-Ave-Chicago-IL-60643/4125471_zpid/,4961.0,1622.0,,0,For Sale
644,Single Family,1925.0,"Baseboard, Gas",None,2 spaces,365000.0,"4311 N Bernard St, Chicago, IL 60618", No,2,1.0,1.0,"Home values in Irving Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Irving Park will decrease 1.1% () in the next year.This home is valued 9.1% lower () than the median home in Irving Park.The median Zestimate for this neighborhood is $401,421.",https://www.zillow.com/homedetails/4311-N-Bernard-St-Chicago-IL-60618/3645515_zpid/,3123.0,2065.0,,0,For Sale
645,Condo,1920.0,"Forced air, Gas",Central,1 space,315000.0,"1601 W School St APT 213, Chicago, IL 60657", No,1,1.0,1.0,"Home values in Lake View have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lake View will decrease 0.3% () in the next year.This home is valued 41.7% lower () than the median home in Lake View.The median Zestimate for this neighborhood is $540,603.",https://www.zillow.com/homedetails/1601-W-School-St-APT-213-Chicago-IL-60657/3710577_zpid/,,1100.0,418.0,0,For Sale
646,Condo,1998.0,"Forced air, Gas",Central,1 space,349900.0,"1623 W Grand Ave APT 3E, Chicago, IL 60622", No,2,2.0,2.0,"Home values in West Town have risen 0.6% () over the past 12 months.Zillow predicts the home values in West Town will rise 1.7% () in the next year.This home is valued 31.1% lower () than the median home in West Town.The median Zestimate for this neighborhood is $507,475.",https://www.zillow.com/homedetails/1623-W-Grand-Ave-APT-3E-Chicago-IL-60622/54537434_zpid/,,1300.0,289.0,0,For Sale
647,Condo,1958.0,Gas,None,1 space,139500.0,"253 E Delaware Pl APT 19D, Chicago, IL 60611", No,0,1.0,1.0,"Home values in Streeterville have risen 0.6% () over the past 12 months.Zillow predicts the home values in Streeterville will fall 1.2% () in the next year.This home is valued 69.9% lower () than the median home in Streeterville.The median Zestimate for this neighborhood is $463,930.",https://www.zillow.com/homedetails/253-E-Delaware-Pl-APT-19D-Chicago-IL-60611/3851136_zpid/,,600.0,428.0,0,For Sale
648,Condo,,Forced air,Central,1 space,519000.0,"1807 N Orleans St APT GS, Chicago, IL 60614", No,3,3.0,2.0,"Home values in Sheffield Neighbors have risen 0.6% () over the past 12 months.Zillow predicts the home values in Sheffield Neighbors will decrease 0.6% () in the next year.This home is valued 49.6% lower () than the median home in Sheffield Neighbors.The median Zestimate for this neighborhood is $1,029,586.",https://www.zillow.com/homedetails/1807-N-Orleans-St-APT-GS-Chicago-IL-60614/2085039956_zpid/,,1900.0,288.0,1,For Sale
649,Condo,1972.0,Electric,None,1 space,130000.0,"2320 N Nordica Ave APT 403, Chicago, IL 60707", No,1,1.0,1.0,"Home values in Galewood have risen 0.6% () over the past 12 months.Zillow predicts the home values in Galewood will increase 0.7% () in the next year.This home is valued 51.9% lower () than the median home in Galewood.The median Zestimate for this neighborhood is $270,111.",https://www.zillow.com/homedetails/2320-N-Nordica-Ave-APT-403-Chicago-IL-60707/3680349_zpid/,,,231.0,0,For Sale
650,Condo,2009.0,Gas,Central,1 space,299000.0,"1800 W Grace St #302, Chicago, IL 60613", No,1,1.0,1.0,"Home values in North Center have risen 0.6% () over the past 12 months.Zillow predicts the home values in North Center will increase 1.3% () in the next year.This home is valued 60.9% lower () than the median home in North Center.The median Zestimate for this neighborhood is $765,003.",https://www.zillow.com/homedetails/1800-W-Grace-St-302-Chicago-IL-60613/2137208699_zpid/,,832.0,384.0,0,For Sale
